Number ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department,Salary
8674,0.89,0.75,4,246,3,1,0,0,SUPPORT,LOW
8675,0.64,0.72,4,254,3,0,0,0,SUPPORT,LOW
8676,0.31,0.79,2,193,4,0,0,0,SUPPORT,LOW
8677,0.6,0.88,4,175,3,0,0,0,SUPPORT,LOW
8678,0.2,1,3,123,4,0,0,0,SUPPORT,LOW
8679,0.13,0.6,3,178,5,0,0,0,SUPPORT,LOW
8680,0.95,0.9,3,259,2,0,0,0,SUPPORT,LOW
8681,0.15,0.96,5,201,6,0,0,0,SUPPORT,LOW
8682,0.22,0.98,4,185,3,0,0,0,SUPPORT,LOW
8683,0.33,0.51,2,166,3,0,0,0,TECHNICAL,MEDIUM
8684,0.23,0.96,4,213,4,0,0,0,TECHNICAL,MEDIUM
8685,0.85,0.79,4,138,2,0,0,0,TECHNICAL,MEDIUM
8686,0.79,0.57,3,168,2,0,0,0,MANAGEMENT,MEDIUM
8687,0.6,0.6,4,197,3,0,0,0,IT,MEDIUM
8688,0.89,0.74,5,220,3,0,0,0,IT,MEDIUM
8689,0.65,0.92,3,101,3,1,0,0,IT,MEDIUM
8690,0.61,0.7,4,175,3,1,0,0,IT,MEDIUM
8691,0.4,0.79,5,181,5,0,0,0,IT,MEDIUM
8692,0.49,0.57,3,157,3,0,0,0,PRODUCT_MNG,MEDIUM
8693,0.95,0.75,3,247,2,0,0,0,PRODUCT_MNG,MEDIUM
8694,0.85,1,5,244,2,0,0,0,PRODUCT_MNG,MEDIUM
8695,0.24,0.39,4,152,5,0,0,0,PRODUCT_MNG,HIGH
8696,0.85,0.99,5,176,4,0,0,0,IT,LOW
8697,0.99,0.98,5,241,2,0,0,0,RANDD,MEDIUM
8698,0.49,0.49,4,240,2,0,0,0,RANDD,MEDIUM
8699,0.56,0.73,3,226,3,0,0,0,RANDD,MEDIUM
8700,0.65,0.66,6,240,4,0,0,0,RANDD,MEDIUM
8701,0.62,0.68,3,253,5,1,0,0,RANDD,LOW
8702,0.78,0.68,4,174,3,1,0,0,MARKETING,LOW
8703,0.54,0.7,3,213,2,0,0,0,SALES,LOW
8704,0.61,0.77,4,195,2,0,0,0,ACCOUNTING,LOW
8705,0.49,0.99,6,230,4,0,0,0,SUPPORT,LOW
8706,0.29,0.85,2,248,6,1,0,0,TECHNICAL,LOW
8707,0.64,0.79,4,274,2,1,0,0,MANAGEMENT,LOW
8708,0.93,0.94,4,217,2,0,0,0,MARKETING,LOW
8709,0.16,0.66,6,229,6,0,0,0,MARKETING,LOW
8710,0.68,0.85,5,173,3,0,0,0,MARKETING,LOW
8711,0.71,0.8,2,146,4,0,0,0,SALES,LOW
8712,0.62,0.82,5,151,5,0,0,0,SALES,LOW
8713,0.74,0.75,2,137,3,1,0,0,SALES,LOW
8714,0.81,0.5,3,198,3,0,0,0,SALES,LOW
8715,0.2,0.82,4,190,5,0,0,0,SALES,LOW
8716,0.51,0.91,4,206,3,0,0,0,SALES,LOW
8717,0.55,0.99,4,238,3,0,0,0,SALES,LOW
8718,0.45,0.41,3,193,2,1,0,0,SALES,LOW
8719,0.91,0.61,4,176,3,0,0,0,SALES,LOW
8720,0.73,0.59,6,121,5,0,0,0,SALES,LOW
8721,0.98,0.88,4,145,2,0,0,0,SALES,LOW
8722,0.62,0.65,4,212,3,1,0,0,SALES,MEDIUM
8723,0.57,0.62,3,198,4,0,0,0,SALES,MEDIUM
8724,0.99,0.57,3,189,4,1,0,0,SALES,MEDIUM
8725,0.82,0.68,2,200,3,0,0,0,SALES,MEDIUM
8726,0.24,0.81,4,217,5,0,0,0,SALES,MEDIUM
8727,0.84,0.73,5,245,3,0,0,0,SALES,MEDIUM
8728,0.9,0.55,3,260,3,0,0,0,SALES,MEDIUM
8729,0.13,0.73,5,206,5,0,0,0,SALES,MEDIUM
8730,0.6,0.67,3,249,2,0,0,0,ACCOUNTING,MEDIUM
8731,0.72,0.87,4,154,2,1,0,0,ACCOUNTING,MEDIUM
8732,0.68,0.61,4,147,3,0,0,0,ACCOUNTING,MEDIUM
8733,0.51,0.72,3,148,2,0,0,0,HR,MEDIUM
8734,0.74,0.58,3,220,2,0,0,0,HR,HIGH
8735,0.86,0.73,3,241,3,0,0,0,HR,LOW
8736,0.85,0.51,3,242,3,0,0,0,HR,MEDIUM
8737,0.63,0.85,2,156,3,1,0,0,TECHNICAL,MEDIUM
8738,0.74,0.87,3,155,3,0,0,0,TECHNICAL,MEDIUM
8739,0.6,0.5,3,211,3,0,0,0,TECHNICAL,MEDIUM
8740,0.69,0.82,4,137,2,1,0,0,TECHNICAL,LOW
8741,0.56,0.96,2,269,2,0,0,0,TECHNICAL,LOW
8742,0.5,0.67,2,142,3,0,0,0,TECHNICAL,LOW
8743,0.84,0.5,5,267,2,0,0,0,TECHNICAL,LOW
8744,0.93,0.48,5,134,6,0,0,0,TECHNICAL,LOW
8745,0.12,0.5,5,287,4,0,0,0,TECHNICAL,LOW
8746,0.52,0.58,4,134,3,0,0,0,TECHNICAL,LOW
8747,0.6,0.54,3,185,2,0,0,0,TECHNICAL,LOW
8748,0.71,1,3,181,4,0,0,0,SUPPORT,MEDIUM
8749,0.21,0.81,5,169,4,0,0,0,SUPPORT,MEDIUM
8750,0.15,0.84,3,201,6,0,0,0,SUPPORT,MEDIUM
8751,0.38,0.55,2,215,6,0,0,0,SUPPORT,MEDIUM
8752,0.27,0.86,3,222,5,0,0,0,SUPPORT,MEDIUM
8753,0.86,0.64,4,137,2,0,0,0,SUPPORT,MEDIUM
8754,0.17,0.52,6,176,5,0,0,0,SUPPORT,MEDIUM
8755,0.66,0.69,3,257,2,0,0,0,SUPPORT,MEDIUM
8756,0.95,0.51,3,224,4,0,0,0,SUPPORT,MEDIUM
8757,0.59,0.92,5,226,3,0,0,0,SUPPORT,MEDIUM
8758,0.49,0.61,5,196,3,0,0,0,SUPPORT,MEDIUM
8759,0.9,0.88,5,256,4,0,0,0,TECHNICAL,MEDIUM
8760,0.98,0.81,3,153,4,0,0,0,TECHNICAL,MEDIUM
8761,0.52,1,4,221,3,0,0,0,TECHNICAL,MEDIUM
8762,0.12,0.95,3,236,3,0,0,0,MANAGEMENT,MEDIUM
8763,0.91,0.67,5,137,3,0,0,0,IT,MEDIUM
8764,0.99,0.62,4,256,2,0,0,0,IT,MEDIUM
8765,0.49,0.8,4,161,2,0,0,0,IT,MEDIUM
8766,0.92,0.51,4,167,3,1,0,0,IT,MEDIUM
8767,0.21,0.84,3,194,2,0,0,0,IT,MEDIUM
8768,0.89,0.9,3,231,3,0,0,0,PRODUCT_MNG,MEDIUM
8769,0.84,0.81,4,152,2,1,0,0,PRODUCT_MNG,MEDIUM
8770,0.72,0.68,3,150,3,1,0,0,PRODUCT_MNG,MEDIUM
8771,0.57,0.46,3,207,3,0,0,0,PRODUCT_MNG,MEDIUM
8772,0.9,0.69,4,172,3,0,0,0,IT,MEDIUM
8773,0.59,0.75,2,273,2,0,0,0,RANDD,HIGH
8774,0.97,0.69,4,134,3,0,0,0,RANDD,HIGH
8775,0.56,0.85,3,109,2,0,0,0,RANDD,HIGH
8776,0.78,0.59,4,124,3,1,0,0,RANDD,HIGH
8777,0.64,0.72,4,253,4,0,0,0,RANDD,HIGH
8778,0.58,0.9,5,224,3,0,0,0,MARKETING,HIGH
8779,0.68,0.58,3,217,2,0,0,0,SALES,HIGH
8780,0.82,0.73,3,148,4,0,0,0,ACCOUNTING,HIGH
8781,0.83,0.78,5,240,3,0,0,0,SUPPORT,HIGH
8782,0.49,0.49,2,226,3,0,0,0,TECHNICAL,HIGH
8783,0.57,0.95,4,176,3,0,0,0,MANAGEMENT,HIGH
8784,0.66,0.93,4,248,3,0,0,0,MARKETING,HIGH
8785,0.78,0.6,2,206,2,0,0,0,MARKETING,LOW
8786,0.55,0.8,3,192,3,1,0,0,MARKETING,LOW
8787,0.98,0.62,3,140,4,0,0,0,SALES,LOW
8788,0.89,0.51,4,141,3,0,0,0,SALES,LOW
8789,0.67,0.83,3,220,3,0,0,0,SALES,LOW
8790,1,0.49,4,140,3,0,0,0,SALES,LOW
8791,0.67,0.44,4,194,2,1,0,0,SALES,LOW
8792,0.2,0.98,2,228,3,0,0,0,SALES,LOW
8793,0.71,0.87,4,238,3,0,0,0,SALES,LOW
8794,0.65,0.91,3,207,3,0,0,0,SALES,LOW
8795,0.82,0.82,4,164,2,0,0,0,SALES,LOW
8796,0.48,0.89,3,224,3,0,0,0,SALES,LOW
8797,0.96,0.9,4,201,3,0,0,0,SALES,LOW
8798,0.52,0.63,3,171,2,0,0,0,SALES,LOW
8799,0.24,0.78,5,131,5,0,0,0,SALES,LOW
8800,0.92,0.95,6,239,4,0,0,0,SALES,MEDIUM
8801,0.66,0.89,3,202,3,1,0,0,SALES,MEDIUM
8802,0.93,0.68,3,137,3,1,0,0,SALES,MEDIUM
8803,0.77,0.59,4,153,3,0,0,0,SALES,MEDIUM
8804,0.6,0.48,4,219,4,1,0,0,SALES,MEDIUM
8805,0.78,0.49,3,194,3,1,0,0,SALES,MEDIUM
8806,0.6,0.53,4,228,3,0,0,0,ACCOUNTING,MEDIUM
8807,0.31,1,4,177,5,0,0,0,ACCOUNTING,MEDIUM
8808,0.49,0.68,3,181,3,0,0,0,ACCOUNTING,MEDIUM
8809,0.33,0.95,4,280,3,0,0,0,HR,MEDIUM
8810,0.76,0.91,3,133,2,0,0,0,HR,MEDIUM
8811,0.65,0.63,3,237,3,0,0,0,HR,MEDIUM
8812,0.88,0.75,5,152,3,0,0,0,HR,HIGH
8813,0.52,0.92,5,280,6,1,0,0,TECHNICAL,HIGH
8814,0.48,0.5,6,253,4,0,0,0,TECHNICAL,HIGH
8815,0.2,0.59,5,105,4,0,0,0,TECHNICAL,HIGH
8816,0.93,0.84,3,159,3,0,0,0,TECHNICAL,HIGH
8817,0.55,0.92,4,257,2,0,0,0,TECHNICAL,HIGH
8818,0.73,0.64,3,202,4,0,0,0,TECHNICAL,HIGH
8819,0.57,0.56,3,241,3,0,0,0,TECHNICAL,HIGH
8820,0.63,0.8,3,267,3,0,0,0,TECHNICAL,LOW
8821,0.23,0.88,4,175,6,0,0,0,TECHNICAL,LOW
8822,0.93,0.53,3,257,2,1,0,0,TECHNICAL,LOW
8823,0.78,0.86,4,240,3,0,0,0,TECHNICAL,LOW
8824,0.75,0.73,5,181,3,1,0,0,SUPPORT,LOW
8825,0.61,0.82,3,271,3,0,0,0,SUPPORT,LOW
8826,0.36,0.97,5,151,3,0,0,0,SUPPORT,LOW
8827,0.59,0.67,2,168,3,0,0,0,SUPPORT,LOW
8828,0.78,0.63,4,265,3,0,0,0,SUPPORT,MEDIUM
8829,0.93,0.53,5,204,2,0,0,0,SUPPORT,MEDIUM
8830,0.67,0.72,4,223,3,0,0,0,SUPPORT,MEDIUM
8831,0.52,0.63,4,136,2,0,0,0,SUPPORT,MEDIUM
8832,0.69,0.95,5,184,2,0,0,0,SUPPORT,MEDIUM
8833,0.25,0.8,5,186,4,1,0,0,SUPPORT,MEDIUM
8834,0.4,0.43,3,128,3,0,0,0,SUPPORT,MEDIUM
8835,0.98,0.83,5,211,3,0,0,0,TECHNICAL,MEDIUM
8836,0.92,0.89,4,236,4,1,0,0,TECHNICAL,MEDIUM
8837,0.57,0.98,3,214,2,0,0,0,TECHNICAL,MEDIUM
8838,0.81,0.52,4,274,3,0,0,0,MANAGEMENT,MEDIUM
8839,0.56,0.67,5,165,3,1,0,0,IT,MEDIUM
8840,0.86,0.71,5,235,4,0,0,0,IT,MEDIUM
8841,0.74,0.9,4,189,2,0,0,0,IT,MEDIUM
8842,0.57,0.61,3,112,5,0,0,0,IT,MEDIUM
8843,0.9,0.64,3,163,3,0,0,0,IT,MEDIUM
8844,0.8,0.57,3,162,2,0,0,0,PRODUCT_MNG,MEDIUM
8845,0.22,0.8,4,149,5,0,0,0,PRODUCT_MNG,MEDIUM
8846,0.73,0.84,4,238,2,0,0,0,PRODUCT_MNG,MEDIUM
8847,0.48,0.47,3,160,3,0,0,0,PRODUCT_MNG,MEDIUM
8848,0.52,0.94,3,263,3,0,0,0,IT,MEDIUM
8849,0.53,0.71,4,271,3,0,0,0,RANDD,MEDIUM
8850,0.97,0.48,4,221,3,0,0,0,RANDD,MEDIUM
8851,0.97,0.54,3,255,2,1,0,0,RANDD,HIGH
8852,0.54,0.88,4,170,4,0,0,0,RANDD,LOW
8853,0.99,0.7,4,190,4,1,0,0,RANDD,MEDIUM
8854,0.79,0.76,4,216,4,0,0,0,MARKETING,MEDIUM
8855,0.71,0.54,3,249,3,0,0,0,SALES,MEDIUM
8856,0.82,0.76,3,174,3,0,0,0,ACCOUNTING,MEDIUM
8857,0.6,0.7,4,265,4,1,0,0,SUPPORT,MEDIUM
8858,0.17,0.88,2,206,4,0,0,0,TECHNICAL,MEDIUM
8859,0.73,0.6,4,222,3,0,0,0,MANAGEMENT,MEDIUM
8860,0.69,0.54,5,152,3,1,0,0,MARKETING,MEDIUM
8861,0.86,0.61,4,221,2,0,0,0,MARKETING,MEDIUM
8862,0.67,0.55,5,239,2,0,0,0,MARKETING,MEDIUM
8863,0.25,0.96,6,217,4,0,0,0,SALES,LOW
8864,0.65,0.66,3,164,2,0,0,0,SALES,LOW
8865,0.81,0.56,3,142,3,0,0,0,SALES,LOW
8866,0.58,0.53,4,181,3,1,0,0,SALES,LOW
8867,0.14,0.57,4,207,5,0,0,0,SALES,LOW
8868,0.15,0.37,2,167,3,0,0,0,SALES,LOW
8869,0.98,0.51,3,243,2,0,0,0,SALES,LOW
8870,0.91,0.5,4,231,3,0,0,0,SALES,HIGH
8871,0.86,0.71,4,250,3,1,0,0,SALES,LOW
8872,0.56,0.63,3,145,2,0,0,0,SALES,HIGH
8873,0.58,0.77,4,190,6,0,0,0,SALES,HIGH
8874,0.54,0.64,2,128,2,0,0,0,SALES,LOW
8875,0.59,0.99,5,254,3,1,0,0,SALES,LOW
8876,0.92,0.88,3,145,4,1,0,0,SALES,HIGH
8877,0.82,0.8,4,246,3,0,0,0,SALES,LOW
8878,0.86,0.68,5,246,2,0,0,0,SALES,MEDIUM
8879,0.66,0.77,5,236,3,0,0,0,SALES,HIGH
8880,0.85,0.66,3,234,3,0,0,0,SALES,MEDIUM
8881,0.8,0.6,3,247,2,0,0,0,SALES,MEDIUM
8882,0.99,0.61,3,154,3,0,0,0,ACCOUNTING,MEDIUM
8883,0.25,0.45,3,228,5,0,0,0,ACCOUNTING,MEDIUM
8884,0.93,0.99,4,209,3,1,0,0,ACCOUNTING,HIGH
8885,0.5,0.54,5,173,2,0,0,0,HR,MEDIUM
8886,0.68,0.71,4,206,2,0,0,0,HR,MEDIUM
8887,0.62,0.87,3,151,2,1,0,0,HR,MEDIUM
8888,0.99,0.54,4,196,4,1,0,0,HR,HIGH
8889,0.93,0.52,3,229,2,1,0,0,TECHNICAL,MEDIUM
8890,0.2,0.75,3,235,4,0,0,0,TECHNICAL,HIGH
8891,0.58,0.61,4,200,3,0,0,0,TECHNICAL,LOW
8892,0.94,0.76,4,261,6,0,0,0,TECHNICAL,MEDIUM
8893,0.18,0.54,4,165,3,0,0,0,TECHNICAL,MEDIUM
8894,0.18,0.62,3,165,4,0,0,0,TECHNICAL,MEDIUM
8895,0.7,0.74,5,255,2,0,0,0,TECHNICAL,MEDIUM
8896,0.93,0.92,5,185,5,0,0,0,TECHNICAL,LOW
8897,0.5,0.76,4,229,3,1,0,0,TECHNICAL,LOW
8898,0.54,0.71,3,153,3,0,0,0,TECHNICAL,LOW
8899,0.74,0.63,4,238,2,0,0,0,TECHNICAL,LOW
8900,0.66,0.67,3,199,2,0,0,0,SUPPORT,LOW
8901,0.61,0.87,3,185,2,1,0,0,SUPPORT,LOW
8902,0.74,0.98,3,196,6,1,0,0,SUPPORT,LOW
8903,0.48,0.51,4,201,4,0,0,0,SUPPORT,LOW
8904,0.65,0.84,3,189,2,1,0,0,SUPPORT,LOW
8905,0.94,0.49,2,250,5,0,0,0,SUPPORT,LOW
8906,0.91,0.79,4,254,2,0,0,0,SUPPORT,HIGH
8907,0.87,0.65,3,212,3,1,0,0,SUPPORT,LOW
8908,0.23,0.79,5,196,5,1,0,0,SUPPORT,LOW
8909,0.4,0.73,4,146,3,0,0,0,SUPPORT,LOW
8910,0.68,0.85,3,250,3,0,0,0,SUPPORT,LOW
8911,0.95,0.88,3,266,2,1,0,0,TECHNICAL,HIGH
8912,0.63,0.96,4,133,2,0,0,0,TECHNICAL,LOW
8913,0.47,0.53,4,181,3,0,0,0,TECHNICAL,LOW
8914,0.2,0.5,6,282,6,1,0,0,MANAGEMENT,LOW
8915,0.72,0.84,2,173,2,1,0,0,IT,HIGH
8916,0.56,0.57,5,237,2,0,0,0,IT,LOW
8917,0.7,0.74,3,202,2,0,0,0,IT,MEDIUM
8918,0.59,0.82,3,162,2,0,0,0,IT,HIGH
8919,0.78,0.96,3,248,3,0,0,0,IT,MEDIUM
8920,0.62,0.64,3,165,3,0,0,0,PRODUCT_MNG,HIGH
8921,0.71,0.61,2,216,2,0,0,0,PRODUCT_MNG,MEDIUM
8922,0.72,0.45,4,143,6,0,0,0,PRODUCT_MNG,MEDIUM
8923,0.76,0.77,3,254,3,0,0,0,PRODUCT_MNG,MEDIUM
8924,0.83,0.56,3,186,3,0,0,0,IT,MEDIUM
8925,0.92,0.99,4,245,4,0,0,0,RANDD,MEDIUM
8926,0.67,0.77,3,157,3,0,0,0,RANDD,MEDIUM
8927,0.56,0.45,3,184,3,0,0,0,RANDD,MEDIUM
8928,0.91,0.63,4,210,3,0,0,0,RANDD,MEDIUM
8929,0.56,0.86,4,137,2,1,0,0,RANDD,HIGH
8930,0.72,0.95,3,145,2,0,0,0,MARKETING,LOW
8931,0.56,0.86,4,181,3,0,0,0,SALES,MEDIUM
8932,0.92,0.56,3,174,3,0,0,0,ACCOUNTING,MEDIUM
8933,0.74,0.88,5,183,3,1,0,0,SUPPORT,MEDIUM
8934,0.88,0.84,4,171,4,1,0,0,TECHNICAL,MEDIUM
8935,0.69,0.72,2,190,2,0,0,0,MANAGEMENT,MEDIUM
8936,0.87,0.78,4,142,3,0,0,0,MARKETING,MEDIUM
8937,0.98,0.5,3,198,3,0,0,0,MARKETING,MEDIUM
8938,0.9,0.61,3,185,3,0,0,0,MARKETING,MEDIUM
8939,0.49,0.87,4,171,3,1,0,0,SALES,MEDIUM
8940,0.78,0.57,4,264,3,0,0,0,SALES,HIGH
8941,0.58,0.98,3,175,3,0,0,0,SALES,LOW
8942,0.91,0.88,5,210,2,1,0,0,SALES,LOW
8943,0.92,0.75,4,212,3,0,0,0,SALES,LOW
8944,0.36,0.66,4,97,2,0,0,0,SALES,HIGH
8945,0.55,0.53,4,214,3,0,0,0,SALES,LOW
8946,0.95,0.96,4,244,3,0,0,0,SALES,LOW
8947,0.5,0.67,3,246,3,0,0,0,SALES,LOW
8948,0.42,0.73,3,115,6,0,0,0,SALES,HIGH
8949,0.75,0.68,3,237,5,0,0,0,SALES,LOW
8950,0.88,0.7,4,146,4,0,0,0,SALES,LOW
8951,0.53,0.63,5,159,4,0,0,0,SALES,LOW
8952,0.84,0.4,4,246,3,0,0,0,SALES,LOW
8953,0.49,0.93,3,226,3,0,0,0,SALES,LOW
8954,0.71,0.91,3,261,3,0,0,0,SALES,LOW
8955,0.83,0.64,4,242,2,0,0,0,SALES,LOW
8956,0.88,0.93,4,177,3,0,0,0,SALES,MEDIUM
8957,0.87,0.53,4,144,3,0,0,0,SALES,MEDIUM
8958,0.43,0.82,2,221,5,0,0,0,ACCOUNTING,MEDIUM
8959,0.8,0.9,5,265,3,0,0,0,ACCOUNTING,MEDIUM
8960,0.32,0.67,5,224,4,1,0,0,ACCOUNTING,MEDIUM
8961,0.77,0.56,3,167,4,0,0,0,HR,MEDIUM
8962,0.97,0.77,3,245,3,0,0,0,HR,MEDIUM
8963,0.98,0.63,4,232,2,0,0,0,HR,MEDIUM
8964,0.62,0.64,5,229,2,0,0,0,HR,MEDIUM
8965,0.53,0.94,4,128,6,0,0,0,TECHNICAL,MEDIUM
8966,0.93,0.49,3,211,2,0,0,0,TECHNICAL,MEDIUM
8967,0.51,0.91,4,194,2,0,0,0,TECHNICAL,MEDIUM
8968,0.76,0.76,4,214,3,0,0,0,TECHNICAL,HIGH
8969,0.69,0.89,3,216,4,0,0,0,TECHNICAL,LOW
8970,0.58,0.6,4,222,3,0,0,0,TECHNICAL,MEDIUM
8971,0.98,0.77,4,144,4,0,0,0,TECHNICAL,MEDIUM
8972,0.58,0.54,3,287,6,0,0,0,TECHNICAL,MEDIUM
8973,0.57,0.97,4,224,4,0,0,0,TECHNICAL,MEDIUM
8974,0.84,0.79,4,157,4,0,0,0,TECHNICAL,LOW
8975,0.15,0.67,5,216,6,0,0,0,TECHNICAL,LOW
8976,0.88,0.72,5,181,4,0,0,0,SUPPORT,LOW
8977,0.69,0.99,3,133,3,0,0,0,SUPPORT,LOW
8978,0.56,0.84,5,154,2,1,0,0,SUPPORT,LOW
8979,0.49,0.58,3,265,3,0,0,0,SUPPORT,LOW
8980,0.4,0.45,4,113,3,0,0,0,SUPPORT,LOW
8981,0.67,0.36,3,280,4,0,0,0,SUPPORT,LOW
8982,0.79,0.5,3,213,3,1,0,0,SUPPORT,LOW
8983,0.47,0.44,5,255,5,1,0,0,SUPPORT,LOW
8984,0.82,0.54,3,243,4,0,0,0,SUPPORT,LOW
8985,0.82,0.87,3,206,2,0,0,0,SUPPORT,LOW
8986,0.63,0.57,5,149,3,0,0,0,SUPPORT,LOW
8987,0.91,0.53,2,273,3,0,0,0,TECHNICAL,LOW
8988,0.89,1,4,226,2,1,0,0,TECHNICAL,LOW
8989,0.96,0.93,3,238,2,0,0,0,TECHNICAL,LOW
8990,0.83,0.72,2,226,3,0,0,0,MANAGEMENT,LOW
8991,0.75,0.92,3,199,3,1,0,0,IT,LOW
8992,0.75,0.82,5,202,3,1,0,0,IT,LOW
8993,0.41,0.69,2,152,4,1,0,0,IT,LOW
8994,0.96,0.94,3,167,3,0,0,0,IT,LOW
8995,0.58,0.79,4,130,3,0,0,0,IT,MEDIUM
8996,0.74,0.89,3,229,3,0,0,0,PRODUCT_MNG,MEDIUM
8997,0.78,0.74,4,261,3,1,0,0,PRODUCT_MNG,MEDIUM
8998,0.5,0.72,3,182,2,1,0,0,PRODUCT_MNG,MEDIUM
8999,1,0.52,4,198,3,0,0,0,PRODUCT_MNG,MEDIUM
9000,0.85,0.91,3,244,3,0,0,0,IT,MEDIUM
9001,0.82,0.89,4,275,3,0,0,0,RANDD,MEDIUM
9002,0.19,0.81,5,245,5,0,0,0,RANDD,MEDIUM
9003,0.9,0.9,3,147,3,1,0,0,RANDD,MEDIUM
9004,0.59,1,4,275,3,0,0,0,RANDD,MEDIUM
9005,0.53,0.46,2,167,2,0,0,0,RANDD,MEDIUM
9006,0.57,0.5,5,149,5,1,0,0,MARKETING,MEDIUM
9007,0.85,0.99,4,233,2,0,0,0,SALES,HIGH
9008,0.64,0.67,5,167,2,0,0,0,ACCOUNTING,LOW
9009,0.57,0.54,3,159,3,1,0,0,SUPPORT,MEDIUM
9010,0.86,0.85,2,195,4,0,0,0,TECHNICAL,MEDIUM
9011,0.6,0.7,5,229,2,0,0,0,MANAGEMENT,MEDIUM
9012,0.17,0.76,4,199,5,0,0,0,MARKETING,MEDIUM
9013,0.54,0.63,3,174,3,0,0,0,MARKETING,LOW
9014,0.35,0.78,5,275,4,0,0,0,MARKETING,LOW
9015,0.92,0.77,5,217,4,0,0,0,SALES,LOW
9016,0.66,1,4,192,2,0,0,0,SALES,LOW
9017,0.83,0.9,4,195,3,0,0,0,SALES,LOW
9018,0.89,0.86,3,261,4,0,0,0,SALES,LOW
9019,0.94,0.61,4,199,3,0,0,0,SALES,LOW
9020,0.24,0.85,4,160,5,0,0,0,SALES,LOW
9021,0.69,0.8,3,177,4,0,0,0,SALES,LOW
9022,0.45,0.46,3,179,2,1,0,0,SALES,LOW
9023,0.78,0.93,4,161,3,0,0,0,SALES,LOW
9024,0.91,0.38,5,279,5,0,0,0,SALES,LOW
9025,0.63,0.65,4,246,6,1,0,0,SALES,LOW
9026,0.71,0.8,4,199,2,0,0,0,SALES,LOW
9027,0.73,0.69,3,161,3,0,0,0,SALES,LOW
9028,0.69,0.52,5,219,3,0,0,0,SALES,LOW
9029,0.52,0.57,5,162,3,0,0,0,SALES,LOW
9030,0.78,0.66,4,258,3,0,0,0,SALES,LOW
9031,0.94,0.69,3,269,3,0,0,0,SALES,LOW
9032,0.55,0.73,4,201,3,0,0,0,SALES,LOW
9033,0.43,0.38,2,278,3,1,0,0,SALES,LOW
9034,0.77,0.66,3,147,2,0,0,0,ACCOUNTING,MEDIUM
9035,0.59,0.8,5,247,3,0,0,0,ACCOUNTING,MEDIUM
9036,0.65,0.54,4,191,4,0,0,0,ACCOUNTING,MEDIUM
9037,0.82,0.37,2,280,3,0,0,0,HR,MEDIUM
9038,0.31,0.72,2,191,3,0,0,0,HR,MEDIUM
9039,0.84,0.65,4,264,2,0,0,0,HR,MEDIUM
9040,0.15,0.4,3,236,5,0,0,0,HR,MEDIUM
9041,0.64,0.52,4,271,2,1,0,0,TECHNICAL,MEDIUM
9042,0.48,0.63,5,129,5,0,0,0,TECHNICAL,MEDIUM
9043,0.82,0.58,4,249,5,0,0,0,TECHNICAL,MEDIUM
9044,0.99,0.54,3,188,3,0,0,0,TECHNICAL,MEDIUM
9045,0.8,0.52,3,147,3,1,0,0,TECHNICAL,MEDIUM
9046,0.94,0.92,3,273,3,0,0,0,TECHNICAL,HIGH
9047,0.94,0.81,4,237,3,1,0,0,TECHNICAL,LOW
9048,0.77,0.79,3,273,2,0,0,0,TECHNICAL,MEDIUM
9049,0.48,0.54,3,190,3,0,0,0,TECHNICAL,MEDIUM
9050,0.62,0.68,3,226,3,0,0,0,TECHNICAL,MEDIUM
9051,0.61,0.9,4,216,3,0,0,0,TECHNICAL,MEDIUM
9052,0.27,0.6,6,205,5,1,0,0,SUPPORT,LOW
9053,0.89,0.65,3,208,2,0,0,0,SUPPORT,LOW
9054,0.58,0.81,4,266,2,0,0,0,SUPPORT,LOW
9055,0.64,0.77,3,249,2,1,0,0,SUPPORT,LOW
9056,0.73,0.88,5,134,2,1,0,0,SUPPORT,LOW
9057,0.74,0.85,2,189,3,0,0,0,SUPPORT,LOW
9058,0.75,0.82,4,143,2,0,0,0,SUPPORT,LOW
9059,0.78,0.84,4,173,3,0,0,0,SUPPORT,LOW
9060,0.18,0.95,6,248,3,0,0,0,SUPPORT,LOW
9061,0.8,0.84,3,186,6,0,0,0,SUPPORT,LOW
9062,0.89,0.64,5,191,3,0,0,0,SUPPORT,LOW
9063,0.84,0.5,3,227,2,0,0,0,TECHNICAL,LOW
9064,0.64,0.38,2,269,5,0,0,0,TECHNICAL,LOW
9065,0.53,0.82,3,254,3,1,0,0,TECHNICAL,LOW
9066,0.15,0.66,4,180,4,0,0,0,MANAGEMENT,LOW
9067,0.66,0.62,3,144,3,0,0,0,IT,LOW
9068,0.49,0.78,5,137,3,1,0,0,IT,LOW
9069,0.78,0.72,3,223,4,0,0,0,IT,LOW
9070,0.39,0.75,5,286,5,0,0,0,IT,LOW
9071,0.9,0.83,3,151,3,0,0,0,IT,LOW
9072,0.96,0.74,5,244,2,1,0,0,PRODUCT_MNG,LOW
9073,0.63,0.81,4,216,4,0,0,0,PRODUCT_MNG,MEDIUM
9074,0.63,0.74,4,173,3,0,0,0,PRODUCT_MNG,MEDIUM
9075,0.89,0.81,3,186,3,0,0,0,PRODUCT_MNG,MEDIUM
9076,0.93,0.57,2,205,4,1,0,0,IT,MEDIUM
